"taxa1","taxa2","reliability","cminet_096","cminet_097","cminet_098"
"13005","13295",0.909090909090909,1,1,1
"8597","13295",0.909090909090909,0,0,0
"1954","13295",0.909090909090909,2,0,0
"12665","13295",0.909090909090909,6,6,6
"11979","13295",0.909090909090909,0,0,0
"6734","13295",0.909090909090909,0,0,0
"6365","13295",0.909090909090909,0,0,0
"2385","13295",0.909090909090909,0,0,0
"12462","13295",0.909090909090909,0,0,0
"5846","13295",0.909090909090909,0,0,0
"16191","13295",0.909090909090909,0,0,0
"16753","13295",0.909090909090909,0,0,0
"10985","13295",0.909090909090909,0,0,0
"14381","13295",0.909090909090909,0,0,0
"2589","13295",0.909090909090909,0,0,0
"696","13295",0.909090909090909,6,5,3
"13379","13295",0.909090909090909,0,0,0
"10670","13295",0.909090909090909,0,0,0
"17219","13295",0.909090909090909,0,0,0
"16833","13295",0.909090909090909,0,0,0
"12237","13295",0.909090909090909,1,1,1
"4737","13295",0.909090909090909,2,2,1
"8261","13295",0.909090909090909,0,0,0
"242","13295",0.909090909090909,1,1,1
"9223","13295",0.909090909090909,1,1,1
"6006","13295",0.909090909090909,1,0,0
"16984","13295",0.909090909090909,6,6,6
"1183","13295",0.909090909090909,2,2,0
"8104","13295",0.909090909090909,0,0,0
"13906","13295",0.909090909090909,0,0,0
"15075","13295",0.909090909090909,5,4,1
"7293","13295",0.909090909090909,0,0,0
"16594","2012",0.909090909090909,1,0,0
"14280","2012",0.909090909090909,4,3,3
"13033","2012",0.909090909090909,1,0,0
"16525","2012",0.909090909090909,0,0,0
"4613","2012",0.909090909090909,0,0,0
"8223","2012",0.909090909090909,0,0,0
"8597","2012",0.909090909090909,0,0,0
"1954","2012",0.909090909090909,7,7,7
"11979","2012",0.909090909090909,0,0,0
"6734","2012",0.909090909090909,0,0,0
"6365","2012",0.909090909090909,0,0,0
"2385","2012",0.909090909090909,1,1,0
"12462","2012",0.909090909090909,0,0,0
"5846","2012",0.909090909090909,0,0,0
"16191","2012",0.909090909090909,0,0,0
"16753","2012",0.909090909090909,0,0,0
"10985","2012",0.909090909090909,0,0,0
"14381","2012",0.909090909090909,0,0,0
"2589","2012",0.909090909090909,4,4,2
"696","2012",0.909090909090909,6,5,2
"13379","2012",0.909090909090909,5,4,4
"15727","2012",0.909090909090909,0,0,0
"10670","2012",0.909090909090909,0,0,0
"17219","2012",0.909090909090909,2,0,0
"242","2012",0.909090909090909,0,0,0
"6006","2012",0.909090909090909,0,0,0
"16984","2012",0.909090909090909,5,3,0
"1183","2012",0.909090909090909,0,0,0
"8104","2012",0.909090909090909,0,0,0
"7882","2012",0.909090909090909,0,0,0
"13906","2012",0.909090909090909,0,0,0
"15075","2012",0.909090909090909,0,0,0
"13295","2012",0.909090909090909,0,0,0
"16594","15983",0.909090909090909,5,3,3
"14280","15983",0.909090909090909,2,0,0
"16525","15983",0.909090909090909,0,0,0
"4613","15983",0.909090909090909,0,0,0
"8223","15983",0.909090909090909,0,0,0
"8597","15983",0.909090909090909,0,0,0
"1954","15983",0.909090909090909,5,4,4
"12665","15983",0.909090909090909,5,5,5
"11979","15983",0.909090909090909,0,0,0
"6734","15983",0.909090909090909,1,1,0
"6365","15983",0.909090909090909,0,0,0
"2385","15983",0.909090909090909,1,0,0
"12462","15983",0.909090909090909,1,1,0
"5846","15983",0.909090909090909,0,0,0
"16191","15983",0.909090909090909,0,0,0
"16753","15983",0.909090909090909,5,4,3
"14381","15983",0.909090909090909,0,0,0
"2589","15983",0.909090909090909,3,1,1
"696","15983",0.909090909090909,0,0,0
"10670","15983",0.909090909090909,0,0,0
"17219","15983",0.909090909090909,0,0,0
"16833","15983",0.909090909090909,0,0,0
"242","15983",0.909090909090909,0,0,0
"6006","15983",0.909090909090909,0,0,0
"16984","15983",0.909090909090909,7,7,7
"1183","15983",0.909090909090909,8,8,8
"8104","15983",0.909090909090909,0,0,0
"15075","15983",0.909090909090909,0,0,0
"7293","15983",0.909090909090909,8,8,7
"13295","15983",0.909090909090909,1,0,0
"2012","15983",0.909090909090909,0,0,0
"16594","9067",0.909090909090909,0,0,0
"10038","9067",0.909090909090909,0,0,0
"14280","9067",0.909090909090909,0,0,0
"13033","9067",0.909090909090909,0,0,0
"16525","9067",0.909090909090909,0,0,0
"4613","9067",0.909090909090909,0,0,0
"8223","9067",0.909090909090909,0,0,0
"8597","9067",0.909090909090909,0,0,0
"1954","9067",0.909090909090909,0,0,0
"12665","9067",0.909090909090909,0,0,0
"11979","9067",0.909090909090909,0,0,0
"6734","9067",0.909090909090909,0,0,0
"6365","9067",0.909090909090909,0,0,0
"2385","9067",0.909090909090909,1,0,0
"12462","9067",0.909090909090909,0,0,0
"12790","9067",0.909090909090909,0,0,0
"5846","9067",0.909090909090909,1,1,1
"16191","9067",0.909090909090909,0,0,0
"16753","9067",0.909090909090909,0,0,0
"10985","9067",0.909090909090909,0,0,0
"14381","9067",0.909090909090909,0,0,0
"2589","9067",0.909090909090909,0,0,0
"696","9067",0.909090909090909,0,0,0
"13379","9067",0.909090909090909,0,0,0
"10670","9067",0.909090909090909,0,0,0
"17219","9067",0.909090909090909,0,0,0
"8261","9067",0.909090909090909,0,0,0
"242","9067",0.909090909090909,0,0,0
"6006","9067",0.909090909090909,0,0,0
"16984","9067",0.909090909090909,0,0,0
"1183","9067",0.909090909090909,0,0,0
"8104","9067",0.909090909090909,0,0,0
"13906","9067",0.909090909090909,0,0,0
"7293","9067",0.909090909090909,2,2,2
"13295","9067",0.909090909090909,0,0,0
"2012","9067",0.909090909090909,0,0,0
"15983","9067",0.909090909090909,0,0,0
"14280","7744",0.909090909090909,1,0,0
"13295","7744",0.909090909090909,3,0,0
"16594","13661",0.909090909090909,1,1,0
"10038","13661",0.909090909090909,0,0,0
"14280","13661",0.909090909090909,0,0,0
